epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,6054.14,1.47197,1.19134,1.12817,0.7348,0.61426,0.68328,0.47203,1.65052,1.13063,1.0879,0.002674,0.002674,0.002674
76,6135.34,1.46369,1.18871,1.12708,0.73749,0.61482,0.68412,0.47252,1.64888,1.12927,1.08661,0.002575,0.002575,0.002575
77,6215.53,1.46152,1.18076,1.12919,0.73966,0.61329,0.68445,0.47266,1.64653,1.12737,1.08586,0.002476,0.002476,0.002476
78,6295.91,1.4657,1.18045,1.12202,0.74213,0.61372,0.68528,0.47322,1.64501,1.12598,1.08527,0.002377,0.002377,0.002377
79,6380.08,1.46194,1.17549,1.11915,0.74969,0.61015,0.68601,0.47386,1.64345,1.1245,1.08477,0.002278,0.002278,0.002278
80,6461.09,1.45613,1.1708,1.1185,0.75009,0.60959,0.68727,0.47547,1.64209,1.12307,1.08426,0.002179,0.002179,0.002179
81,6544.6,1.45882,1.16897,1.12034,0.75129,0.61155,0.68733,0.47572,1.64065,1.12171,1.08369,0.00208,0.00208,0.00208
82,6624.33,1.44517,1.16034,1.11309,0.7534,0.61172,0.68795,0.47633,1.63916,1.12016,1.08303,0.001981,0.001981,0.001981
83,6705.56,1.4442,1.14901,1.11375,0.75384,0.61239,0.6886,0.47705,1.63767,1.1187,1.08244,0.001882,0.001882,0.001882
84,6790.63,1.43698,1.14105,1.10955,0.75302,0.61313,0.68926,0.47702,1.63639,1.11754,1.0819,0.001783,0.001783,0.001783
85,6873.46,1.44467,1.14015,1.10865,0.75111,0.61345,0.69003,0.47744,1.63506,1.11656,1.08133,0.001684,0.001684,0.001684
86,6954.39,1.42939,1.13612,1.10988,0.75251,0.61298,0.69012,0.47763,1.63361,1.11524,1.08066,0.001585,0.001585,0.001585
87,7035.49,1.43484,1.12379,1.10529,0.76107,0.6081,0.69062,0.47822,1.63239,1.11413,1.0801,0.001486,0.001486,0.001486
88,7117.61,1.41941,1.11088,1.10557,0.76391,0.60888,0.6911,0.47876,1.6309,1.11274,1.07948,0.001387,0.001387,0.001387
89,7202.41,1.43497,1.12637,1.10875,0.7655,0.60868,0.69143,0.47927,1.62962,1.11119,1.07904,0.001288,0.001288,0.001288
90,7289.18,1.42019,1.11956,1.1045,0.7656,0.60888,0.69173,0.47962,1.62848,1.11022,1.07849,0.001189,0.001189,0.001189
91,7382.18,1.44957,0.98835,1.08023,0.76338,0.60965,0.69217,0.48029,1.62744,1.10918,1.07776,0.00109,0.00109,0.00109
92,7468.68,1.43186,0.96524,1.07787,0.76503,0.60961,0.69272,0.48102,1.626,1.10795,1.07702,0.000991,0.000991,0.000991
93,7554.86,1.41295,0.95317,1.06994,0.76415,0.60968,0.69272,0.48136,1.62444,1.10681,1.07635,0.000892,0.000892,0.000892
94,7642.81,1.40609,0.94271,1.06615,0.76483,0.61023,0.69377,0.48231,1.62307,1.10496,1.07577,0.000793,0.000793,0.000793
95,7726.23,1.40423,0.93237,1.06585,0.76548,0.611,0.69422,0.48301,1.62147,1.10345,1.07504,0.000694,0.000694,0.000694
96,7807.62,1.39034,0.92102,1.05588,0.77051,0.61235,0.69487,0.48357,1.61972,1.10185,1.07426,0.000595,0.000595,0.000595
97,7888.31,1.38634,0.91152,1.05544,0.77327,0.61223,0.69556,0.48397,1.618,1.10033,1.07349,0.000496,0.000496,0.000496
98,7966.08,1.37427,0.90615,1.05406,0.77407,0.61209,0.69672,0.48534,1.61626,1.09881,1.07261,0.000397,0.000397,0.000397
99,8047.09,1.37523,0.90466,1.05105,0.77453,0.61232,0.69697,0.48598,1.61459,1.09706,1.07195,0.000298,0.000298,0.000298
100,8124.1,1.3656,0.89688,1.0518,0.77813,0.61149,0.69725,0.48621,1.61345,1.0959,1.07132,0.000199,0.000199,0.000199
1,2.17193,3.58898,6.42529,3.17038,0,0,0,0,4.26303,7.18523,3.4628,3.57e-06,3.57e-06,3.57e-06
2,3.96615,3.56031,6.44283,3.19339,0,0,0,0,3.94159,7.17343,3.29481,6.26833e-06,6.26833e-06,6.26833e-06
3,5.76487,3.62274,6.48034,3.17293,0,0,0,0,3.84745,7.19883,3.27132,3.37068e-06,3.37068e-06,3.37068e-06
1,91.0651,2.98494,4.2445,2.03925,0.04349,0.15381,0.01838,0.00624,2.92221,16.0681,1.79188,0.000174967,0.000174967,0.000174967
2,177.334,2.30818,3.00235,1.52185,0.1276,0.23441,0.06857,0.02906,2.53395,3.49663,1.50525,0.000263601,0.000263601,0.000263601
3,260.011,2.14971,2.72412,1.42592,0.23086,0.2234,0.14794,0.07139,2.42079,2.46917,1.42279,0.000135351,0.000135351,0.000135351
